PC0,PC1,PC2
-48.105991405332404,0.8583413904985348,6.919444808532659
-44.44678398688619,-0.012238375177325364,6.950596233457249
-17.569677938664285,1.8911088740957536,-4.264807077038472
-24.81212464390049,-8.58222858379201,-7.465680244573566
37.001337601216015,-13.424296998556393,16.780703817737518
-27.239062549791278,-4.064716512985181,-6.69018766665485
-44.30893531361358,1.0005381642332083,7.170478244922805
-41.0658096989064,0.2531057870972625,8.598607953672731
-43.51397997221683,1.6453259869382444,7.946204137849462
-15.429542923370676,-3.350748224544374,-5.659918294042513
-41.83489267677967,1.8093617803474489,7.401500126317131
-54.58711672454049,3.045373643045874,10.12534086947615
-18.057703177968147,-14.03585332998666,-12.406320768947953
-22.47721931159254,-13.701125813045453,-2.8287373185271427
-45.522272060275704,-0.6902801979258095,1.6255992821430396
-55.77485519547855,3.513051936711654,10.825529418384168
-45.59793660157591,2.549618451145736,8.161144327895897
-67.66180753028243,7.91957438521192,18.169618469042337
-63.14250735361078,6.955499936973783,16.57681805696491
-21.716629289400977,20.573481562389983,8.522570101160483
95.30027218476707,-13.952092093777113,11.109927485736865
-21.654571933293578,-4.0195477793863725,-2.753956401944325
4.533162963383043,-11.107156271397168,-16.847808033196124
-25.65287371128169,1.1228861086052675,3.106397821756048
-27.3088789615532,-9.329788473909765,-11.533867234922665
-52.458196621190375,-0.08680898571097367,6.964942413801172
61.97791805987244,-15.789960070572963,21.240825289117314
74.76627232497465,-13.145463657327287,25.12951485753284
-32.73265730156418,-1.7505656471682818,3.2246499287689945
65.4111354782007,31.449428929170107,-17.349337720588203
64.45001727521115,26.64652885892632,-5.725735496646623
-46.45117198882576,1.4977524117251946,7.449409740366234
-24.887563683306468,-9.862329841085664,-10.686673731966465
-20.160522502939386,-8.089957827321754,-13.071798123045241
-23.229816520386784,-2.709329978377229,0.6347363425503421
-32.09079407632865,1.12239169225247,3.3476787636626772
79.71028294165427,-25.555005854810794,10.567271051568746
-12.548180714009487,-15.162976211171008,-7.209235098597028
76.41402142980452,-17.509288515672754,19.430167423664507
-21.716629289400977,20.573481562389983,8.522570101160483
73.7146390052273,-16.861611006170623,13.667105037728
1.0036620785327524,-8.274013015147547,-17.39305245111927
59.110526089382624,-11.278878197094805,15.88957218403337
-6.9146911829214055,-13.395279840076011,-10.249736968237324
-21.40325156308321,-10.401995531513874,-12.365256492194389
21.386495193499258,-17.735844692280327,-5.080781946685324
81.50168883791707,-19.669064268938634,10.69518719239665
47.6594386731221,-26.098141812100067,4.389309996805267
14.0895664764231,0.980019436639744,-11.229161285051308
-8.852836754335824,-10.654830790203949,-11.361258224991259
-16.476575305363177,-13.162941516972818,-13.991631175142693
-28.130663389574043,-6.811705604062052,-6.931223623358386
-57.40496419481357,4.641377170387736,10.335198708562364
5.943905011421629,-8.325292957816194,-14.916650565603755
-11.55969474130994,-7.469371791611543,-13.152418702807964
-40.54974448720629,-0.2854001617706971,3.3283653832073377
-49.91074399210092,0.7986150349480515,7.574750242691529
71.99571047984507,-20.022252936169203,15.932390870460058
-9.490268462623433,-8.639703572839915,-17.94735119541634
-35.01884321407216,-3.663736902952865,-1.1917206563382028
78.96256966982847,-20.597239358344858,11.335096251371672
66.73253059417732,-0.15916881443181496,-13.670273629877668
19.433046079244946,20.30529296248983,-10.486439958202707
-37.89342421939249,2.2634614975528757,8.53651318739161
10.724151786079027,-9.06427228537831,-21.97367647891581
39.23292097978824,31.192234442510678,-9.074396116183147
51.29652268753945,13.799065170662908,0.2975156700525915
32.8440325298177,40.36430006868176,-0.975765551675329
-47.5782351851227,-2.942762690087043,2.970573238862843
-2.868872537609699,-3.13248219191663,-14.757839746015913
54.46967999530792,34.83965655492554,-14.455153216734818
-24.053034673971375,-10.284363663635656,-13.306007696580789
61.11924896821533,16.472234170977956,-2.9286871387866853
-21.71662928940097,20.573481562389986,8.522570101160486
64.22231409328009,27.18610141809402,-10.395753531487548
-12.718752489221718,22.289717825047955,7.467795140727215
