PC0,PC1,PC2
2.1278213087576754,74.12225829463156,-0.18637914100422628
-55.2043197792285,29.45926786683971,-8.31272809461873
-18.285987101072227,109.90867331246868,3.8786584343515815
-24.84419218610338,-35.94351739344248,-5.3156599560143
41.96484444024454,33.644322938702395,-1.7886507619197267
-46.39099982700489,-28.689207981743685,7.925435260393486
-39.13524061812681,9.096802540062397,5.569999272441629
-46.24538170883948,23.97600669883613,0.310238602400092
-37.322956145441324,-2.187877537404946,10.223177139163049
-48.06515032239651,-2.640396863149513,2.4026032105973814
-36.166435874429496,0.39677891621689954,10.648296587399416
-35.81670260155241,2.770988123795314,13.514380186663063
43.1209276729496,-13.653697997671731,12.01599671849555
56.14888201855597,27.342273451520683,-2.6486430436516852
-35.01179488887419,-29.479287477463142,18.022192852639073
-30.518493112696955,2.186108606369983,14.419550389614823
-34.161493135476256,15.414974898202257,8.975608763521814
-16.344766132349505,-47.725945689758,42.743386163927504
-18.25804202124406,-39.00308710278877,37.38798229161899
-0.5914547261309492,-40.63814060435698,-20.367321290674592
35.501610111083856,-16.904824172606947,15.259086809251349
-47.468315223185115,36.113484111636126,-4.532535795193607
-50.918909074874485,-10.163605534112307,-1.4271142243934152
-47.90586044731797,69.42200190585726,-16.272041796167233
-52.24839633736182,-7.1817929828132145,-2.0739960310006453
-38.68935216989874,14.457076128346023,3.8592547070424916
42.64183889913261,8.75253265331645,6.302271256921124
44.74817984002349,2.801310575617591,4.734384325771106
-48.37505003704007,15.329099881405252,-1.0480395772935722
20.607158771621087,-12.653077517021273,-4.5316868727432125
40.375929318147264,13.123343650212096,-1.5277330127014708
-39.96227984503655,13.464464963617543,3.3477665019521847
-52.06311638693894,13.021233324488808,-5.007086464853709
-53.0106143686485,-13.586409492777122,-1.6338018868126654
-46.76953137853573,13.22820473578308,-1.227280284641708
-36.4601504138643,78.65449453156958,-12.940790715823576
30.058654424516455,-3.5508180775340823,9.601097396352479
42.813389910984306,-9.132914227413217,11.130202876099306
42.46481073286024,8.50551675581665,5.965620263313422
-0.5914547261309492,-40.63814060435698,-20.367321290674592
35.61148924074214,-13.136924033642789,13.729357517304324
11.352736526153286,-36.58898476634739,-0.10085312021902018
46.41983532198275,23.80317193472995,-0.5845432206651281
55.850608482041956,27.617584408907685,2.0648650078396567
-55.00126504364612,-2.7988768401827517,-3.4245136784310644
40.40388186627449,-2.7496818053255825,9.327006119101076
41.083817220483496,11.818642221718513,3.834349610232681
29.972434513489794,29.690886307992812,-0.07462639161319222
-26.606672271315826,98.3312806765068,9.730260735369345
-26.00536526844554,-28.906344781302685,-3.177833780815265
28.335708269896735,-29.019272381539608,3.379571589163684
-15.317771032422527,-33.58475500506257,-11.058618739971394
-19.086387004944946,20.309523680529495,12.810633821679389
30.828217364109605,-32.74477971074102,14.917872630256708
23.90639752013962,-32.828575713407716,-0.005292270599782131
-45.58738493365654,31.044605033595527,-4.257090804437542
-27.243463788094637,2.8710774532721457,13.898782206613204
40.04293496826964,75.4263162721377,-12.19865568286091
-55.93784341879347,-23.96252058567567,-0.5369092489939614
-50.11599548034786,16.755731814526865,-4.267312772094231
43.240214594956036,6.281958633115487,6.222812911246815
35.31235292229741,0.7911758823854088,-3.1146026596787357
8.003305476163849,-38.618461278567594,-11.86537439009203
38.35844445103143,6.887585576514318,6.401699864293372
-15.31557177573651,-29.03263590084621,-25.796797680142348
0.606025827642009,-40.30223089008674,-19.16434346705852
38.277731016582145,10.721017966959877,-0.827781852350688
15.18332485295092,-11.940674465437795,-10.461899931980138
-37.41806124451631,19.5156307383024,3.029637635854743
-48.59354900622304,-31.6167553572252,-3.9959719534856397
8.794549225376123,-38.80251685271468,-10.880546523488992
-53.804534153072495,2.602791675304854,-3.5879346368595857
48.71888443810831,19.371378653863072,-1.1064837416679707
-0.591454726130955,-40.638140604356984,-20.3673212906746
24.783840846109367,16.972544497819516,-6.82463014369871
-0.3593629897609784,-40.555472817547496,-20.107952386977274
6.498739980185453,-34.52617340409693,-2.1043299263236346
46.955790172400974,51.06660714777858,-8.03554866379959
-13.680939171371174,-29.669354147032863,-22.368936059463806
49.461076798006125,-6.0033748481330145,7.549526756977911
26.998084677118072,-16.515419240334833,-18.43851689400109
2.859710432266167,-39.5787882345251,-16.74281699423525
36.55978757487374,-23.85099086942873,11.071471305044808
-0.5914547261309492,-40.63814060435698,-20.367321290674592
15.556132458929818,2.0279084740939943,-13.189286025882943
-0.5914547261309492,-40.63814060435698,-20.367321290674592
41.57635418119938,27.258520381657508,-5.405487275264076
-0.5914547261309492,-40.63814060435698,-20.367321290674592
41.00875316494677,4.257890320380028,6.5417348388126415
-0.5602686796757179,-40.62688289995381,-20.33303342812232
8.349052547407945,-38.9947419806039,-11.269885677602637
-34.70485610471158,87.50529795818,6.5024064894541835
38.25492621212696,30.36440553879015,-0.8711126321096345
40.189169597442834,-0.3151866790006105,2.6659725822158364
26.5691620705415,-1.606078737674072,-2.217391852580007
39.31610783825348,37.95340450869596,-8.999513726429582
-0.04215527087758651,-40.44782169175919,-19.762111455802277
-41.59657500891606,23.451131458888913,0.23714363762425172
-22.348049015150885,-36.79458840511144,5.124922587146077
-22.685915677479517,-5.107752723529313,20.446515348971808
-13.990769793279663,-26.53483736785156,-22.498852250534505
27.219794089926445,-36.77268636421991,16.252853726065428
39.62448898930288,-17.736159552640203,13.275939908970802
-32.979249767213936,-11.180718059771186,19.219992666372352
-55.52310498205553,-7.526172035483806,-3.710699679665621
-41.72848925132423,6.528367596628046,7.339846495336128
-50.8955107568332,13.560785690989677,-5.656676272882673
51.18467238314177,19.810375108625976,-1.2901315190562381
51.18365743824526,30.271759360493693,-3.411922348720605
38.88269105649339,6.100155354565694,6.008419838980612
41.21843253680735,11.621530856119106,2.3514888025025242
-56.13573374200307,77.94153527362901,-11.075895796920033
-33.30834948599779,-15.254834299530753,18.58871919020849
19.654705082669256,-30.02601721545377,-5.572388521436552
49.23335739158143,57.94737366762155,-7.90358318638035
38.070746460123594,24.286380235921285,-5.038052385544883
48.824331562376535,13.128732653748378,2.421678964420508
39.823497595361246,-1.2439873954561995,9.110006618545135
-20.108202770315668,-41.41566452465248,18.419379580517216
-23.44529110884991,-44.23615031843782,36.13508397545742
26.584942805949694,-31.60713602612513,9.147694081311343
